		-3.818	-9.511	-1.214	parado
		-3.8	-9.531	-1.3	parado
		-3.585	-9.202	-1.334	parado
		-3.29	-8.927	-1.257	parado
		-2.905	-8.776	-1.136	parado
		-2.593	-8.726	-1.022	parado
		-2.519	-8.807	-1.044	parado
		-2.567	-8.733	-1.132	parado
		-2.691	-8.592	-1.24	parado
		-2.834	-8.733	-1.373	parado
		-2.909	-9.166	-1.544	parado
		-2.909	-9.777	-1.629	parado
		-2.801	-10.014	-1.591	parado
		-2.807	-9.859	-1.489	parado
		-2.922	-9.285	-1.289	parado
		-2.867	-9.135	-1.286	parado
		-2.846	-9.219	-1.255	parado
		-2.83	-9.257	-1.252	parado
		-2.731	-9.33	-1.234	parado
		-2.452	-9.244	-1.359	parado
		-2.316	-9.172	-1.318	parado
		-2.346	-9.13	-1.33	parado
		-2.407	-9.129	-1.237	parado
		-2.467	-9.158	-1.223	parado
		-2.631	-9.169	-1.349	parado
		-2.784	-9.171	-1.514	parado
		-2.746	-9.052	-1.958	parado
		-2.485	-8.999	-2.107	parado
		-1.972	-8.933	-1.736	parado
		-1.822	-8.939	-1.056	parado
		-1.81	-9.12	-0.8	parado
		-2.021	-9.786	-1.189	parado
		-1.593	-10.005	-2.209	parado
		-0.675	-9.638	-2.43	parado
		-0.144	-9.301	-2.2	parado
		-0.109	-9.207	-1.677	parado
		-0.026	-9.269	-1.173	parado
		-0.549	-9.459	-0.995	parado
		-1.408	-9.486	-1.016	parado
		-2.295	-9.396	-1.085	parado
		-2.619	-9.197	-0.98	parado
		-2.393	-9.184	-0.548	parado
		-1.711	-9.234	-0.569	parado
		-0.813	-9.329	-0.245	parado
		-0.193	-9.394	0.842	parado
		-0.622	-9.446	1.1	parado
		-1.307	-9.43	0.582	parado
		-1.532	-9.475	0.42	parado
		-1.155	-9.677	0.415	parado
		-0.844	-10.001	0.516	parado
		-1.124	-9.714	0.996	parado
		-1.586	-9.72	1.31	parado
		-2.15	-9.722	1.283	parado
		-1.991	-9.652	0.848	parado
		-1.448	-9.703	0.927	parado
		-1.384	-9.85	1.001	parado
		-1.457	-9.93	0.868	parado
		-1.094	-9.807	0.723	parado
		-0.287	-9.713	0.649	parado
		0.42	-9.783	0.609	parado
		0.935	-9.813	0.523	parado
		1.128	-9.932	0.204	parado
		1.751	-10.408	1.161	parado
		1.14	-9.674	-1.326	parado
		-0.401	-9.832	0.04	parado
		-0.097	-9.762	-0.262	parado
		0.176	-9.785	0.073	parado
		0.049	-9.791	0.26	parado
		0.047	-9.803	0.552	parado
		-0.247	-9.89	0.66	parado
		-0.609	-9.821	1.079	parado
		-1.142	-9.938	0.796	parado
		-1.312	-9.978	0.589	parado
		-1.293	-10.082	0.518	parado
		-1.125	-10.016	0.593	parado
		-1.026	-10.149	0.378	parado
		-0.278	-9.979	0.579	parado
		0.249	-9.098	2	parado
		-0.424	-7.714	1.251	parado
		-1.89	-8.375	-1.049	parado
		0.292	-9.432	1.42	parado
		0.383	-10.045	1.086	parado
		-0.432	-9.498	-0.293	parado
		-1.213	-8.964	0.084	parado
		-1.62	-9.009	0.13	parado
		-1.714	-9.493	-0.238	parado
		-1.523	-9.777	-0.633	parado
		-1.507	-9.723	-1.173	parado
		-1.951	-9.686	-1.397	parado
		-2.113	-9.522	-1.897	parado
		-1.788	-9.322	-2.055	parado
		-1.383	-9.181	-1.907	parado
		-1.209	-9.146	-1.972	parado
		-0.804	-9.099	-1.821	parado
		-0.359	-9.056	-2.042	parado
		-0.213	-9.187	-2.442	parado
		-0.499	-9.317	-2.905	parado
		-1.053	-9.057	-2.835	parado
		-1.567	-8.805	-2.83	parado
		-1.755	-8.893	-2.977	parado
		-1.662	-9.139	-2.922	parado
		-1.585	-9.432	-2.862	parado
		-1.013	-9.719	-2.8	parado
		-0.484	-9.784	-2.667	parado
		-0.529	-9.759	-2.795	parado
		-1.246	-9.892	-3.219	parado
		-1.441	-9.846	-3.359	parado
		-1.56	-9.579	-3.175	parado
		-1.657	-8.995	-2.987	parado
		-1.396	-8.681	-2.494	parado
		-1.223	-9.09	-2.436	parado
		-1.058	-9.931	-2.562	parado
		-1	-10.281	-2.635	parado
		-1.182	-9.941	-2.427	parado
		-1.264	-9.349	-2.204	parado
		-1.128	-9.16	-2.215	parado
		-1.044	-9.171	-2.194	parado
		-1.257	-9.165	-2.291	parado
		-1.595	-9.092	-2.216	parado
		-1.865	-9.136	-2.405	parado
		-1.829	-9.317	-2.471	parado
		-1.556	-9.37	-2.442	parado
		-1.287	-9.276	-2.284	parado
		-1.371	-9.222	-2.035	parado
		-1.741	-9.19	-1.945	parado
		-2.043	-9.172	-1.639	parado
		-2.045	-9.191	-1.347	parado
		-2.034	-9.279	-1.528	parado
		-1.958	-9.437	-1.589	parado
		-1.614	-9.41	-1.701	parado
		-1.652	-9.415	-1.76	parado
		-1.63	-9.517	-2.079	parado
		-1.312	-9.48	-2.005	parado
		-1.107	-9.136	-1.757	parado
		-1.402	-9.029	-1.895	parado
		-1.605	-9.098	-1.942	parado
		-1.429	-9.087	-1.812	parado
		-1.596	-9.23	-2.081	parado
		-1.641	-9.184	-1.861	parado
		-1.688	-9.058	-1.815	parado
		-1.738	-9.066	-1.882	parado
		-1.566	-9.106	-1.614	parado
		-1.397	-9.16	-1.399	parado
		-1.657	-9.111	-1.383	parado
		-1.93	-9.13	-1.465	parado
		-2.01	-9.255	-1.31	parado
		-2.508	-9.347	-1.122	parado
		-2.914	-9.407	-1.269	parado
		-2.818	-9.359	-1.253	parado
		-2.368	-9.372	-1.204	parado
		-2.071	-9.565	-1.16	parado
		-1.733	-9.574	-1.257	parado
		-1.488	-9.57	-1.094	parado
		-1.607	-9.592	-0.99	parado
		-1.984	-9.638	-0.935	parado
		-2.101	-9.663	-0.845	parado
		-1.963	-9.655	-0.627	parado
		-1.946	-9.604	-0.628	parado
		-1.926	-9.443	-0.645	parado
		-1.828	-9.351	-0.655	parado
		-1.867	-9.389	-0.765	parado
		-2.1	-9.61	-1.019	parado
		-2.235	-9.717	-1.243	parado
		-2.401	-9.535	-1.167	parado
		-2.419	-8.978	-1.081	parado
		-2.387	-8.835	-1.041	parado
		-2.207	-9.086	-1.002	parado
		-1.893	-9.252	-1.117	parado
		-1.67	-9.27	-1.106	parado
		-1.844	-9.238	-1.203	parado
		-1.979	-9.574	-2.241	parado
		-0.972	-9.099	-0.978	parado
		-1.844	-9.218	-1.288	parado
		-1.457	-9.279	-1.237	parado
		-0.39	-9.268	-1.243	parado
		-0.16	-9.574	-1.225	parado
		-0.352	-9.507	-1.487	parado
		-0.357	-9.108	-1.081	parado
		-1.112	-9.608	-0.663	parado
		-0.928	-9.659	-0.907	parado
		-0.431	-9.546	-0.424	parado
		-0.663	-10.132	-0.219	parado
		-0.475	-10.446	-0.599	parado
		0.204	-10.165	-0.648	parado
		0.566	-10.023	-0.402	parado
		0.412	-10.046	0.214	parado
		-0.016	-10.009	0.578	parado
		0.024	-9.902	0.619	parado
		-0.267	-10.163	0.942	parado
		-0.098	-10.21	0.498	parado
		0.39	-9.826	0.654	parado
		-0.121	-9.714	0.936	parado
		-0.609	-9.275	0.842	parado
		-1.137	-9.215	0.812	parado
		-1.131	-9.505	0.83	parado
		-1.261	-10.338	1.01	parado
		-1.01	-11.271	2.412	parado
		-1.482	-7.398	-0.752	parado
		-1.267	-9.125	1.188	parado
		-0.65	-9.459	0.362	parado
		-1.523	-9.188	1.033	parado
		-1.854	-9.841	0.389	parado
		-0.697	-9.882	0.248	parado
		-0.608	-9.297	0.794	parado
		-1.53	-8.717	0.849	parado
		-2.528	-9.112	0.353	parado
		-2.225	-8.732	0.612	parado
		-2.57	-8.963	-0.03	parado
		-4.15	-9.732	-1.598	parado
		-2.518	-9.859	0.384	parado
		-2.2	-8.045	0.427	parado
		-2.199	-10.943	-1.21	parado
		-1.951	-10.514	-1.586	parado
		-2.035	-8.979	-0.911	parado
		-2.33	-7.958	0.358	parado
		-2.652	-8.181	0.573	parado
		-2.458	-9.963	0.283	parado
		-2.386	-9.573	-0.302	parado
		-2.433	-9.555	-0.412	parado
		-7.857	-10.798	-2.126	parado
		0.176	-6.504	-2.67	parado
		-3.355	-11.061	-2.327	parado
		-2.442	-10.254	-1.529	parado
		-2.935	-10.459	-1.11	parado
		-3.488	-10.666	-1.687	parado
		-3.354	-10.864	-2.037	parado
		-3.079	-10.602	-2.647	parado
		-6.133	-11.668	-2.658	parado
		-2.271	-8.191	-1.823	parado
		-2.731	-7.275	-1.682	parado
		-4.217	-6.881	1.363	parado
		-2.962	-7.226	0.713	parado
		-2.361	-8.778	-0.917	parado
		-1.766	-9.503	-1.088	parado
		-1.93	-9.452	-0.663	parado
		-2.246	-8.446	-1.01	parado
		-3.042	-9.055	-1.941	parado
		-3.038	-9.093	-0.481	parado
		-3.142	-9.94	-0.512	parado
		-2.764	-8.701	-1.113	parado
		-3.141	-8.264	-0.383	parado
